"m49_code","country","region","cpc_code","commodity","year","loss_percentage","loss_percentage_original","loss_quantity","activity","food_supply_stage","treatment","cause_of_loss","sample_size","method_data_collection","reference","url","notes"
"768","Togo",,"0113","Rice",2021,1.2,"1.2",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"0113","Rice",2021,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"0113","Rice",2021,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"0113","Rice",2021,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"0113","Rice",2021,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"0114","Sorghum",2021,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"0114","Sorghum",2021,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"0114","Sorghum",2021,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"0114","Sorghum",2021,2.69444,"2.69444",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"0118","Millet",2021,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"0118","Millet",2021,1.175,"1.175",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"0118","Millet",2021,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"0118","Millet",2021,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"0118","Millet",2021,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"01193","Fonio",2021,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"01193","Fonio",2021,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"01193","Fonio",2021,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"01193","Fonio",2021,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"01193","Fonio",2021,0.3,"0.3",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2021?metric=prc&download=csv",
"768","Togo",,"0112","Maize (corn)",2020,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"0112","Maize (corn)",2020,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"0112","Maize (corn)",2020,5.26375,"5.26375",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"0112","Maize (corn)",2020,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"0112","Maize (corn)",2020,2.35714,"2.35714",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"0113","Rice",2020,1.2,"1.2",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"0113","Rice",2020,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"0113","Rice",2020,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"0113","Rice",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"0113","Rice",2020,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"0114","Sorghum",2020,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"0114","Sorghum",2020,2.69444,"2.69444",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"0114","Sorghum",2020,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"0114","Sorghum",2020,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"0118","Millet",2020,1.175,"1.175",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"0118","Millet",2020,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"0118","Millet",2020,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"0118","Millet",2020,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"0118","Millet",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"01193","Fonio",2020,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"01193","Fonio",2020,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"01193","Fonio",2020,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"01193","Fonio",2020,0.3,"0.3",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"768","Togo",,"01193","Fonio",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0111","Wheat",2021,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0111","Wheat",2021,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0111","Wheat",2021,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0111","Wheat",2021,4.43333,"4.43333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0111","Wheat",2021,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0112","Maize (corn)",2021,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0112","Maize (corn)",2021,2.55173,"2.55173",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0112","Maize (corn)",2021,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0112","Maize (corn)",2021,1.65,"1.65",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0112","Maize (corn)",2021,2.36943,"2.36943",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0112","Maize (corn)",2021,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0112","Maize (corn)",2021,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0113","Rice",2021,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0113","Rice",2021,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0113","Rice",2021,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0113","Rice",2021,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0113","Rice",2021,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0113","Rice",2021,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0114","Sorghum",2021,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0114","Sorghum",2021,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0114","Sorghum",2021,1.35242,"1.35242",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0114","Sorghum",2021,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0114","Sorghum",2021,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0114","Sorghum",2021,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0115","Barley",2021,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0115","Barley",2021,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0115","Barley",2021,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0115","Barley",2021,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0115","Barley",2021,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0118","Millet",2021,0.5875,"0.5875",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0118","Millet",2021,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0118","Millet",2021,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0118","Millet",2021,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0118","Millet",2021,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0118","Millet",2021,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0118","Millet",2021,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv",
"800","Uganda",,"0111","Wheat",2020,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0111","Wheat",2020,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0111","Wheat",2020,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0111","Wheat",2020,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0111","Wheat",2020,4.43333,"4.43333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0112","Maize (corn)",2020,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0112","Maize (corn)",2020,2.5346,"2.5346",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0112","Maize (corn)",2020,1.65,"1.65",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0112","Maize (corn)",2020,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0112","Maize (corn)",2020,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0112","Maize (corn)",2020,2.3722,"2.3722",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0112","Maize (corn)",2020,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0113","Rice",2020,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0113","Rice",2020,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0113","Rice",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0113","Rice",2020,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0113","Rice",2020,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0113","Rice",2020,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0114","Sorghum",2020,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0114","Sorghum",2020,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0114","Sorghum",2020,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0114","Sorghum",2020,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0114","Sorghum",2020,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0114","Sorghum",2020,1.34971,"1.34971",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0115","Barley",2020,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0115","Barley",2020,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0115","Barley",2020,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0115","Barley",2020,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0115","Barley",2020,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0118","Millet",2020,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0118","Millet",2020,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0118","Millet",2020,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0118","Millet",2020,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0118","Millet",2020,0.5875,"0.5875",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0118","Millet",2020,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"800","Uganda",,"0118","Millet",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2020?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0111","Wheat",2021,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0111","Wheat",2021,4.43333,"4.43333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0111","Wheat",2021,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0111","Wheat",2021,4.43727,"4.43727",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0112","Maize (corn)",2021,5.15622,"5.15622",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0112","Maize (corn)",2021,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0112","Maize (corn)",2021,2.36365,"2.36365",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0112","Maize (corn)",2021,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0112","Maize (corn)",2021,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0113","Rice",2021,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0113","Rice",2021,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0113","Rice",2021,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0113","Rice",2021,0.972625,"0.972625",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0113","Rice",2021,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0114","Sorghum",2021,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0114","Sorghum",2021,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0114","Sorghum",2021,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
"834","United Republic of Tanzania",,"0114","Sorghum",2021,2.66872,"2.66872",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2021?metric=prc&download=csv",
